time,2016/9/4,2016/9/11,2016/9/18,2016/9/25,2016/10/2,2016/10/16,2016/10/23,2016/10/30,2016/11/6,2016/11/13,2016/11/20,2016/11/27,2016/12/4,2016/12/11,2016/12/18,2016/12/25,2017/1/1,2017/1/8,2017/1/15,2017/1/22,2017/1/29,2017/2/5,2017/2/12,2017/2/19,2017/2/26,2017/3/5,2017/3/12,2017/3/19,2017/3/26
300076.SZ,4.96,,,,,,,,,,,,,,,,,,,,,,,,,1.56
300075.SZ,0.38,,,0.37,0.37,0.37,0.37,1.84,1.09,1.08,0.35,,,,0.71,,,,,0.35,,,0.35,0.35,,0.71
300074.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,0.5
300073.SZ,0.53,,,1.54,0.51,,1.01,1,,,1.49,1.47,,0.48,1.92,8.49,1.74,,1.28,2.94,,,4.08,1.18,,1.16
300072.SZ,1.01,,,1.09,0.48,0.95,1.3,0.58,0.93,0.69,0.23,0.34,0.34,0.68,0.45,0.79,0.67,,0.55,0.11,0.33,,0.33,0.22,0.32,0.86
300071.SZ,,,,,1.49,,0.74,0.73,,,,,,,,,,,,,,,,,,
300070.SZ,,,,0.39,,,0.19,,0.19,,0.96,0.19,,,0.38,0.38,,,0.39,0.78,,,2.1,0.37,0.75,0.56
300069.SZ,1.96,,,,2,1.96,1.92,5.66,3.57,3.45,3.33,3.23,,3.13,,1.52,,,,,,,,,,
300068.SZ,,,,,,,,,,,,,,,,,,,0.25,,,,0.24,,,
300067.SZ,0.54,,,0.54,1.08,,,,,,,,,,,,,,,,,,,0.53,,0.53
300066.SZ,0.9,,,0.43,,0.43,0.43,0.43,,0.43,,,,,,,,,,,,,,,,0.43
300065.SZ,,,,,,,,0.81,0.8,0.79,,2.36,,,,,,,,,,,,,,
300064.SZ,,,,,,,2.07,,,,,0.68,0.67,0.67,,,,,,,,,,,0.69,
300063.SZ,,,,0.79,0.78,0.78,,,,0.78,,2.33,,0.76,,,3.76,,,,,,,0.72,,0.71
300062.SZ,,,,,,2.86,2.78,,5.41,2.56,,,,2.5,,,,,,,,,,,2.5,
300061.SZ,,,,,,,,0.66,0.66,0.65,,,,,,,,,,,,,,,,
300059.SZ,0.36,,,0.06,0.06,,0.24,0.06,0.12,,0.41,0.24,0.53,0.41,0.12,0.06,0.35,,0.29,,,,0.12,,0.23,
300058.SZ,,,,,0.17,0.09,0.35,,0.09,0.09,,,0.09,,0.09,0.26,0.09,,,,,,,,,
300057.SZ,0.78,,,,,,,,,0.77,,,,,,,,,0.76,,,,,,,0.78
300056.SZ,0.44,,,,,,,,,,,,0.43,,,,,,,,,,,,,
300055.SZ,0.31,,,0.6,0.3,,0.3,,,,0.59,,,1.18,,,,,,,,,0.29,,,
300054.SZ,,,,,,,,,0.43,,,,,,,,,,,,0.43,,,,,
300053.SZ,0.34,,,,0.33,,0.67,,,0.33,0.33,0.66,,,,,0.33,,0.33,,,,1.29,0.32,,
300052.SZ,,,,,,,,,,0.64,0.95,1.57,1.23,1.22,1.81,,,,0.89,2.06,,,,,,
300051.SZ,,,,,0.5,,0.5,,,,0.49,,,,,,,,,,,,,,,
300050.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,
300049.SZ,0.53,,,1.56,0.51,,1.53,1.01,0.5,0.5,,0.5,1.49,,2.44,0.95,,,,,,,0.94,,,
300048.SZ,,,,0.74,0.73,0.72,0.72,0.71,1.42,,,,,,,,,,,,,,,,,
300047.SZ,,,,,,,,,,,,,,,,,,,2.92,1.41,,,1.37,,0.68,0.67
300046.SZ,,,,,,1.27,3.75,7.23,3.37,2.17,,,,,,,,,,,,,,,,
300045.SZ,0.74,,,0.74,,,,,,,,,,1.46,,,,,,,,,,,,
300044.SZ,,,,,,,,,0.77,,0.38,,,,,0.38,,,0.76,,,,0.75,,,0.37
300043.SZ,,,,0.33,,0.33,,,,,,,,,,,0.65,,,,,,,,,
300042.SZ,,,,,,,,,,,,,,,,,,,,,,,2,,,
300041.SZ,0.83,,,,0.83,,,0.82,,,,,,,,,,,,,,,,,,
300040.SZ,,,,,1.74,,0.85,,,,,0.85,,,,,,,,,,,,,,
300039.SZ,0.45,,,0.45,0.45,0.67,,,,,,0.22,0.22,,,,,,0.22,,,,,0.22,,0.22
300038.SZ,,,,1,,0.99,3.92,0.94,,,2.8,,,1.82,,,,,,1.85,,,,,,
300037.SZ,,,,0.46,2.3,,1.36,,0.45,,,1.78,0.87,1.3,,,,,,,,,0.85,0.42,0.42,
300036.SZ,,,,,0.5,0.5,,0.99,,,,0.98,0.49,0.48,1.44,,2.37,,,,,,,1.85,,
300035.SZ,,,,4.11,1.32,1.3,,,,,,,2.56,,,1.25,,,,,,,,,,
300034.SZ,,,,,,0.43,0.85,,,,0.42,,,,0.42,,,,,0.83,,,,0.83,1.24,
300033.SZ,0.35,,,0.11,,0.23,0.34,0.34,0.11,0.34,,,0.11,0.23,0.11,0.45,0.22,,0.11,0.34,,,,0.11,0.45,0.22
300032.SZ,0.65,,,0.32,0.32,0.64,,,,,0.63,0.31,0.31,,0.31,0.31,,,,,,,,,,
300031.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,
300030.SZ,,,,2.65,,,1.94,1.27,0.63,,,,,,0.62,,,,,,,,,,,1.84
300029.SZ,0.61,,,0.6,0.59,0.59,1.75,1.72,0.56,0.56,1.68,,,0.55,0.55,,,,1.08,,,,,,,1.6
300028.SZ,0.28,,,,,,,0.28,,,,1.12,,,,0.55,,,,,,,,,,3.6
300027.SZ,0.2,,,0.1,0.1,0.1,,,,,0.39,0.05,,0.1,0.1,,0.05,,0.24,0.1,,,0.1,0.1,0.19,0.24
300026.SZ,3.47,,,,,0.37,1.09,2.53,2.11,0.34,1.37,1.02,0.34,0.33,0.67,0.33,,,0.33,0.66,,,,0.33,0.33,0.97
300025.SZ,,,,,0.81,0.81,1.6,0.79,0.78,,0.78,,,,,,,,,,,,,,,
300024.SZ,0.1,,,0.1,0.1,0.1,,,,0.1,0.31,,0.2,,0.1,,0.1,,,,0.1,,0.2,0.1,0.5,0.1
300023.SZ,,,,,,,0.65,0.65,0.64,,,,,,,,,,,1.16,,,,0.63,0.63,0.62
300022.SZ,,,,,,0.63,,,,,1.25,0.62,,,,2.45,,,2.38,,,,,1.16,,0.57
300021.SZ,,,,,1.83,1.8,,,,,,,,,0.59,,0.58,,,,,,,,,
300020.SZ,3.17,,,,1.02,0.34,0.34,,,,,,,,,,,,,,,,,,0.34,
300019.SZ,,,,,,,,,,1.82,1.79,5.26,1.67,1.64,,,,,,,,,,,,
300018.SZ,,,,,,,,1,0.99,,,,0.98,,,,,,,,,,,,,
300017.SZ,0.18,,,,,,0.87,0.43,0.09,0.52,0.78,0.43,0.51,0.08,0.51,0.34,0.17,,0.75,1.43,,,0.41,0.08,0.25,
300016.SZ,0.78,,,,,0.39,,,0.39,,,,,0.39,,,,,,,,,,,,0.38
300015.SZ,0.9,,,,0.22,,,0.67,0.22,0.88,0.66,0.22,,0.87,0.64,0.21,0.43,,,,,,0.64,,0.63,0.42
300014.SZ,0.73,,,0.35,0.69,1.04,1.72,1.69,0.33,0.33,3,0.33,0.66,0.98,,,,,0.32,,,,0.64,,0.32,
300013.SZ,,,,0.92,,1.82,2.68,,0.87,,1.72,4.24,1.63,0.8,1.59,0.78,0.78,,,,,,,,,1.52
300012.SZ,0.32,,,0.32,,0.63,,,,,,,,0.93,0.31,,,,0.62,,,,0.61,0.3,0.91,0.3
300011.SZ,1.61,,,,0.78,,,1.55,,,,0.76,0.76,,0.75,,,,,,,,0.75,,,1.48
300010.SZ,0.58,,,,,,,0.58,,,,,,,,,0.57,,1.14,,,,,,,0.56
300009.SZ,2.11,,,,0.4,,,0.41,0.41,0.4,0.4,,0.4,,0.4,0.8,,,,,,,0.4,0.79,,
300008.SZ,,,,,,,1.33,,1.32,1.3,,,,,,1.28,2.53,,1.22,,,,,,3.57,
300007.SZ,5.44,,,,,,0.63,,1.25,1.24,,1.23,1.21,,0.6,1.19,0.59,,,1.02,,,,,,
300006.SZ,1.76,,,0.57,,,1.14,,,,2.81,0.55,2.17,,,,,,,,,,,,0.53,
300005.SZ,0.22,,,,0.22,,,,0.65,0.43,0.21,,,0.43,,,,,,,,,,0.21,0.21,
300004.SZ,,,,,,,,,,,,,,,,,,,1.22,,,,1.22,,,
300003.SZ,0.37,,,,,0.73,0.36,,,,1.44,0.71,0.35,,,0.35,,,0.35,,,,,,,
300002.SZ,,,,,,,,,0.37,,,,,,,0.36,0.36,,,,,,,,,
300001.SZ,,,,0.42,,0.42,,,,,0.41,,,,,,,,0.41,,,,,,0.41,
002896.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,
002895.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,
002892.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,
002891.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,
002890.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,
002889.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,
002888.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,
002887.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,
002886.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,
002885.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,
002884.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,
002883.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,
002882.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,
002881.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,
002880.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,
002879.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,
002878.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,
002877.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,
002876.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,
002875.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,
002873.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,
002872.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,
002871.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,
002870.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,
002869.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,
002868.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,
002867.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,
002866.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,
002865.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,
002863.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,
002862.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,
002861.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,
002860.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,
002859.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,
002858.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,
002857.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,
002856.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,
002855.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,
002853.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,
002852.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,
002851.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,
002850.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,
002849.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,
002848.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,
002847.SZ,,,,,,,,,,,,,,,,,,,,,,,,,50,100
002846.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,
002845.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,500
002843.SZ,,,,,,,,,,,,,,,,,,,,,,,,,400,80
002842.SZ,,,,,,,,,,,,,,,,,,,,,,,,250,,
002841.SZ,,,,,,,,,,,,,,,,,,,,,,,133.33,28.57,11.11,60
002840.SZ,,,,,,,,,,,,,,,,,,,200,,,,,150,,40
002839.SZ,,,,,,,,,,,,,,,,,,,,,,,500,16.67,28.57,22.22
002838.SZ,,,,,,,,,,,,,,,,,,,,,,,,,100,33.33
002837.SZ,,,,,,,,,,,,,,,,,,,25,20,,,,16.67,,
002836.SZ,,,,,,,,,,,,,,,,,,,,,,,,,33.33,25
002835.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,
002833.SZ,,,,,,,,,,,,,,,,,,,,,,,25,40,14.29,37.5
002832.SZ,,,,,,,,,,,,,,,,,50,,,11.11,,,,,42.86,10
002831.SZ,,,,,,,,,,,,,,,,,1000,,,15.38,,,26.67,,5.26,5
002830.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,
002829.SZ,,,,,,,,,,,,,,,,,,,,,,,33.33,,,
002828.SZ,,,,,,,,,,,,,,,,,100,,,,,,,,,
002827.SZ,,,,,,,,,,,,,,,50,,100,,23.08,18.75,,,,,5.56,5.26
002826.SZ,,,,,,,,,,,,,,,,,50,,,40,,,12.5,11.11,20,16.67
002825.SZ,,,,,,,,,,,,,,,,100,,,25,20,,,50,22.22,,
002824.SZ,,,,,,,,,,,,,,,,,,,,,,,,200,50,22.22
002823.SZ,,,,,,,,,,,,,,,700,,14.29,,,,,,,,,12.5
002822.SZ,,,,,,,,,,,,,50,33.33,50,16.67,,,,,,,25,,,
002821.SZ,,,,,,,,,,,,,100,50,33.33,25,,,16.67,27.27,23.53,,14.29,12.5,3.7,7.14
002820.SZ,,,,,,,,,,,,,,,,150,,,20,,,,,,40,
002819.SZ,,,,,,,,,,,,9.09,,,,16.67,,,,,,,,,7.14,13.33
002818.SZ,,,,,,,,,,,,500,16.67,,14.29,,,,,,,,,12.5,11.11,
002817.SZ,,,,,,,,,,,100,,,,,,,,,,,,,33.33,,
002816.SZ,,,,,,,,200,,33.33,25,25,,20,16.67,14.29,,,11.11,20,,,7.69,7.14,6.67,
002815.SZ,,,,,,,,200,,33.33,,,,,,50,,,,,,,14.29,,,
002813.SZ,,,,,,100,,,,125,9.09,,,,,,,,,7.14,,,6.67,,,
002812.SZ,,,,,,,,100,33.33,25,,11.11,10,9.09,,8.33,30.77,,,,,,,,,
002811.SZ,,,,,200,,33.33,25,,40,,,,16.67,,14.29,37.5,,45.45,,,,,,,
002810.SZ,,,,100,100,350,11.11,50,6.67,,,,12.5,,,,,,,,,,,,,
002809.SZ,,,,25,,,10,9.09,,8.33,7.69,7.14,13.33,5.88,5.56,5.26,,,,,,,,,,
002808.SZ,100,,,,27.27,,,7.14,,,,,6.67,,,,,,6.25,,,,,5.56,,
002807.SZ,,,,110,28.57,,7.69,,,7.14,10,,6.06,2.94,,,2.86,,10.81,14.63,,,3.92,20.75,,6.25
002806.SZ,,,,,,,,,200,33.33,,,50,33.33,,,,,,,,,,,,
002805.SZ,15.38,,,,,6.67,,,,,,12.5,11.11,5,19.05,,4,,,,,,7.14,,,
002803.SZ,,,,,,,,,,,33.33,,50,50,33.33,9.09,33.33,,6.25,11.76,,,,,,
002802.SZ,55.56,,,,,,7.69,14.29,,12.5,16.67,4.76,13.64,,,4,,,,,,,,,,
002801.SZ,,,,,,,,,,,7.69,,7.14,,,13.33,,,5.88,,,,5.56,,5.26,
002800.SZ,,,,,,,33.33,,,50,16.67,28.57,,,,22.22,,,,,,,,27.27,,
002799.SZ,,,,,,,36.36,,6.67,,12.5,,,,5.56,10.53,,,,,,,,,4.76,4.55
002798.SZ,,,,,,,57.14,27.27,,,,,,,,28.57,,,,,,,,,,5.88
002797.SZ,9.82,,,1.53,0.75,0.75,0.74,3.73,6.47,5.41,3.85,0.62,,,1.85,4.27,0.59,,0.58,,,,0.59,0.58,0.58,
002796.SZ,,,,4.76,,9.09,4.17,8,11.11,,,36.67,4.88,,,5,,,,,,,,,,
002795.SZ,,,,,16.67,,,,,,,35.71,21.05,,,17.39,,,,,,,,,,
002793.SZ,,,,12.5,,,11.11,,30,,7.69,71.43,16.67,3.57,,6.9,,,,,,,3.13,,,
002792.SZ,,,,3.03,2.94,,,,,,,,,3.13,,,,,,,,,,,,
002791.SZ,,,,,,,,,7.69,7.14,,13.33,17.65,10,4.55,,,,,,,,,,,
002790.SZ,,,,,,4.35,,4.17,12,,7.14,3.33,3.23,,,3.13,,,,,,,,,,
002789.SZ,,,,,6.25,11.76,,,26.32,12.5,3.7,3.57,10.34,,,6.45,,,,,,,,,,
002788.SZ,,,,,,,,,,2.94,,8.57,,,,,,,,,,,,,5.56,
002787.SZ,,,,,,,,,,3.39,,,,,,,1.64,,1.59,,,,,,,
002786.SZ,,,,,,,4.65,8.89,2.04,2,7.84,5.45,3.45,,1.67,3.28,,,,,,,,,1.56,
002785.SZ,2.63,,,,,,,,,2.56,25,33.33,3.45,3.33,1.64,3.23,1.56,,,,,,,4.55,,2.94
002783.SZ,,,,,,,,,,,,,,,,,,,7.14,,,,,,,
002782.SZ,,,,,,,,7.41,2.59,2.52,1.64,1.61,1.59,,,3.13,,,,2.86,,,0.76,,,
002781.SZ,,,,,1.75,,,1.72,,5.08,3.23,,,,,,,,,,,,,,1.56,
002780.SZ,,,,,,,18.75,1.75,3.45,3.33,1.61,,,,,1.61,1.59,,,,,,,1.56,,1.54
002779.SZ,,,,4.17,,,,,,4,,,,,3.85,,,,,,,,,,,
002778.SZ,4.35,,,,,8.33,3.85,,,,3.7,14.29,,,3.13,3.03,,,,,,,,,,
002777.SZ,,,,,,3.85,3.7,,,,,,3.57,,,,,,,,,,,,,
002776.SZ,,,,,,,,2.38,,,,,,,,,,,,,,,,,2.38,
002775.SZ,,,,,,,,,2.78,,,,,,,,3.03,,,,,,,,2.94,
002774.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,
002773.SZ,,,,,,3.45,6.67,,,3.13,,,3.03,2.94,,,,,5.71,5,,,,,7.89,
002772.SZ,,,,1.75,,,,,3.45,,3.33,1.61,,,1.59,,,,,,,,,,,
002771.SZ,,,,,,4.55,,,,,2.17,2.27,2.22,2.17,,,,,,,,,,,,
002770.SZ,,,,,,,,,,1.23,6.02,1.14,14.61,8.82,9.91,8.2,6.06,,3.45,2.65,,,1.28,3.16,2.45,2.99
002769.SZ,0.52,,,,0.5,,1,0.5,0.99,0.49,,,0.49,,0.49,0.48,,,,0.94,,,,0.48,0.48,
002768.SZ,6.06,,,,,,,,,,,,,,2.7,,,,,,,,,,,
002767.SZ,3.57,,,3.33,12.9,5.71,2.7,,,,,5.26,5,,,9.52,6.52,,11.54,3.45,,,3.08,,,1.49
002766.SZ,,,,3.23,3.13,,6.06,31.43,10.87,5.88,1.85,,,,,,,,,,,,,,,
002765.SZ,3.57,,,,,,3.45,,,,,6.67,,,,,,,,,,,,,,
002763.SZ,3.33,,,,,,3.23,1.56,1.54,,,3.03,,,,,,,,1.47,,,,,,
002762.SZ,,,,6.25,5.88,11.11,,,15,,13.04,3.85,3.7,3.57,6.9,,,,6.67,,,,3.23,6.25,,5.88
002761.SZ,1.2,,,,,,,,1.18,1.16,,,,,,,,,,,,,,,,
002760.SZ,2.5,,,,,4.76,,,,,2.27,,,,,,,,,,,,,,,
002759.SZ,8,,,,3.45,,10,,,3.03,,2.94,,,,2.94,,,2.86,,,,,,,8.11
002758.SZ,,,,,,,4,,,,,,,,,,,,,7.41,,,,,,3.7
002757.SZ,,,,,,,,,2.7,,,,,,,,,,2.5,,,,,,,
002756.SZ,,,,7.84,1.82,3.57,,,,1.72,,3.39,,,,,,,,,,,,,,
002755.SZ,7.89,,,,4.65,2.22,2.17,2.13,,,2.08,,2.17,,,4.26,,,4.08,11.76,,,3.45,3.33,,
002753.SZ,,,,,,,,3.85,,11.11,,6.45,3.03,,,5.88,,,,,,,,3.13,,
002752.SZ,,,,,0.95,6.6,,,,,1.77,,0.87,0.86,0.85,0.85,,,0.84,2.5,,,,2.4,0.78,
002751.SZ,0.4,,,0.4,0.4,0.4,0.8,0.79,,0.79,0.39,0.78,0.39,,,,0.39,,,,,,0.38,0.77,,
002750.SZ,,,,,,,,,,,,1.08,,1.06,,,,,,,,,1.05,1.04,1.03,1.02
002749.SZ,,,,,,,,,,,,4,3.85,,,,,,3.7,,,,18.75,5.26,,
002748.SZ,6.45,,,,,10.81,2.44,2.38,,,,6.98,,,,,,,,3.7,,,4.26,8.16,1.89,5.56
002747.SZ,,,,,,,0.72,,,,,1.45,2.86,,,,,,,,,,,4.86,0.66,
002746.SZ,,,,,,,,,,1.35,2.67,1.3,2.56,,2.5,1.22,1.22,,,,,,,,1.22,2.41
002745.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,
002743.SZ,,,,1.89,,1.85,10.91,4.92,,,1.56,,,1.54,,,,,,3.57,,,4.41,,,1.41
002742.SZ,,,,,,1.96,,5.56,1.75,1.72,1.69,,,,1.67,3.28,,,,,,,3.28,,,1.59
002741.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,
002740.SZ,,,,,,,5.71,,,,,5.41,,,,,,,,,,,,,,
002739.SZ,0.67,,,0.87,1.08,,0.64,0.42,0.63,1.89,0.62,0.41,0.82,0.61,1.01,,0.4,,0.2,0.6,,,0.4,0.99,0.78,1.95
002738.SZ,,,,,1.96,1.92,,,,,,,,,,,,,,,,,1.89,1.85,1.82,
002737.SZ,1.01,,,,,,,0.99,,,,0.98,0.97,,,,,,0.95,,,,,,,
002736.SZ,,,,,,,,,,,,,,0.57,,0.14,0.14,,,,,,,,,0.14
002735.SZ,,,,,,,,,,5.26,1.67,1.64,1.61,11.11,2.86,,,,1.41,2.44,,,,,,
002734.SZ,,,,,,,1.89,,,1.85,3.64,1.75,3.45,1.67,4.92,,,,,,,,,,,
002733.SZ,,,,,,,,,,,,4.17,1,0.99,,,,,,,,,0.98,,,
002732.SZ,,,,,,,,,4.44,14.89,0.9,0.89,1.77,,,4.35,2.5,,,,,,0.81,,,
002731.SZ,,,,0.88,1.74,1.71,3.36,,,1.65,,0.81,0.81,,,,,,,,,,1.59,,,
002730.SZ,,,,,3.7,,,,3.57,6.9,6.45,3.03,2.94,8.57,,,2.63,,,,,,5.26,,,2.5
002729.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,
002728.SZ,,,,,,,,,,,,,,,,,,,,,,,12.96,3.28,17.46,8.11
002727.SZ,,,,,,,,,,,1.1,,0.54,0.54,0.54,,0.53,,,,,,1.06,0.52,0.52,
002726.SZ,,,,1.01,1,0.99,,,0.98,1.94,0.95,,,,,,0.94,,,,,,,,,
002725.SZ,,,,,,,,,,,,,,,,,,,,,,,4.35,,,2.54
002724.SZ,,,,1.23,,,,,,,,,,2.44,,,1.19,,,,,,,,,
002723.SZ,,,,,,,0.84,,,,,0.83,,,0.41,1.64,0.4,,,0.4,,,1.98,0.78,0.77,
002722.SZ,0.69,,,2.63,6.41,3.01,7.02,1.64,4.3,2.06,1.52,1,0.49,0.49,,,,,0.49,,,,,,0.49,0.49
002721.SZ,0.99,,,,,,,,,,,,,,,0.98,1.96,,0.94,,,,,,,
002719.SZ,1.19,,,6.74,4.21,9.09,6.48,3.51,18.64,3.57,4.93,3.42,,0.66,,,,,,,,,,,,0.66
002718.SZ,,,,,,,,,1.12,0.55,,0.55,,,,,,,,,,,,1.1,,
002717.SZ,0.71,,,1.38,,,,0.68,,,,,1.34,0.66,,,1.32,,,0.65,,,,,,
002716.SZ,1.38,,,0.67,0.66,,0.33,0.33,,1.92,2.84,,1.23,2.46,1.5,0.3,0.29,,0.29,0.61,,,1.14,0.28,,0.28
002715.SZ,0.9,,,,,2.54,1.65,3.25,1.57,2.33,3.03,2.24,1.46,1.44,,0.71,,,2.1,1.37,,,2,0.65,3.25,0.63
002714.SZ,,,,,0.6,,,,0.59,,1.17,0.58,,,1.15,1.7,0.56,,0.56,1.04,,,,1.09,,2.7
002713.SZ,,,,,,,,,,,,0.87,,,,,,,0.86,,,,1.67,,,
002712.SZ,0.61,,,,,,,0.61,,0.61,,,,,,,,,,,,,,,,
002711.SZ,,,,0.77,1.53,,1.5,2.96,,1.44,2.13,2.78,,0.68,,0.67,1.33,,1.95,1.27,,,1.26,0.62,4.32,1.79
002709.SZ,0.75,,,,,1.12,1.85,0.73,1.81,,0.35,,,0.71,,,,,,,,,,,0.71,0.35
002708.SZ,4.69,,,,,1.37,,,,2.7,1.32,2.6,,,,,,,,,,,,,,
002707.SZ,0.61,,,,0.6,1.18,1.17,,,,,1.16,0.57,1.15,0.57,0.56,1.12,,1.1,,,,,,0.54,0.54
002706.SZ,,,,,,,,,,,0.85,,,,,,,,,,,,0.86,,0.85,0.84
002705.SZ,,,,,,1.92,,,3.85,,,1.85,,,,,,,,,,,,3.77,5.45,1.72
002703.SZ,0.82,,,0.81,5.65,,,5.34,4.35,4.86,0.66,,,,0.66,,,,,1.92,,,1.9,,0.62,
002702.SZ,2.92,,,0.56,,,0.56,1.11,1.1,,1.09,1.08,1.6,1.57,1.03,,0.51,,1.52,1,,,,,,
002701.SZ,,,,0.41,0.2,,,0.41,,,,0.41,1.01,,,0.6,,,,,,,0.2,,0.2,0.2
002700.SZ,0.69,,,,,,,0.68,,2.05,,1.34,,,,,,,,,,,,,,
002699.SZ,,,,,0.6,,,,,,,,,,,0.59,1.18,,,,,,,,,1.17
002698.SZ,,,,0.44,,,0.44,,,0.44,0.87,1.74,0.86,,,,,,0.43,0.85,,,0.41,0.82,0.41,
002697.SZ,,,,,,,,,1.31,0.86,,,,1.28,0.85,0.85,0.84,,1.24,,,,1.64,0.4,0.4,
002696.SZ,,,,0.58,,0.57,0.57,1.14,0.56,1.12,,1.1,0.55,,,,,,1.09,,,,,,,
002695.SZ,2.83,,,0.9,,1.82,2.68,9.57,6.4,3.05,,0.74,2.94,2.86,4.86,1.99,3.25,,,0.64,,,1.27,1.25,,
002694.SZ,,,,,0.96,0.95,,0.94,,,,,,0.93,0.93,,1.83,,,,,,,,,
002693.SZ,,,,,0.89,,1.75,,0.86,,,,,0.85,,,,,0.85,,,,,,,
002692.SZ,4.84,,,,,,,,,1.47,,,,,,,,,,,,,,,,
002691.SZ,1.37,,,,,,,1.35,1.33,2.63,,,1.28,1.27,2.5,,,,,,,,,,1.22,
002690.SZ,,,,0.99,,0.98,0.48,,,,0.96,,,,,,0.48,,0.47,,,,,0.47,,
002689.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,
002688.SZ,,,,,,,,,0.69,,,,0.68,,,1.36,,,,,,,,,,
002687.SZ,,,,,4.08,,2,,,5.88,5.66,,3.57,1.72,,,,,,,,,,,,
002686.SZ,1.01,,,,,,,,,,1.92,,,,,,,,,,,,1.89,,,
002685.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,
002684.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,
002683.SZ,,,,2.22,,,4.35,10.42,5.66,,,,1.79,,,,,,,,,,,,,
002682.SZ,,,,1.28,3.8,1.22,,,1.2,4.76,,,,,,,,,,,,,,,,
002681.SZ,,,,0.2,,,0.2,,,0.61,,,0.2,,,,,,,,,,0.2,,,
002680.SZ,,,,,,,,,,,,1.89,,,,,,,,,,,,,,
002679.SZ,0.97,,,,1.94,0.96,2.86,3.74,0.9,2.68,,1.74,,1.71,3.39,2.46,,,0.8,,,,2.36,1.54,2.27,
002678.SZ,0.39,,,,,0.38,,1.53,,,0.38,0.38,0.37,0.37,2.23,0.36,0.36,,0.36,,,,,,,
002677.SZ,0.96,,,,0.94,,,1.87,0.92,1.82,,,,,,,,,,,,,0.89,,,0.88
002676.SZ,,,,,,2.5,,,,,,,,,,,,,,15.38,,,,,,
002675.SZ,,,,3.13,1.52,1.49,,,,,,,,,,,,,,,,,,,,
002674.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,
